"TIME","D10.AG","D10.EAST","D10.JONES","D10.MTZ","D10.SAC","D10.SJR","D12.AG","D12.EAST","D12.JONES","D12.MTZ","D12.SAC","D12.SJR","D22.AG","D22.EAST","D22.JONES","D22.MTZ","D22.SAC","D22.SJR","D26.AG","D26.EST","D26.JONES","D26.MTZ","D26.SAC","D26.SJR","D28A.AG","D28A.EAST","D28A.JONES","D28.MTZ","D28A.SAC","D28A.SJR","D4.AG","D4.EAST","D4.JONES","D4.MTZ","D4.SAC","D4.SJR","D6.AG","D6.EAST","D6.JONES","D6.MTZ","D6.SAC","D6.SJR","D7.AG","D7.EAST","D7.JONES","D7.MTZ","D7.SAC","D7.SJR","D8.AG","D8.EAST","D8.JONES","D8.MTZ","D8.SAC","D8.SJR","NZ032.AG","NZ032.EAST","NZ032.JONES","NZ032.MTZ","NZ032.SAC","NZ032.SJR","P8.AG","P8.EAST","P8.JONES","P8.MTZ","P8.SAC","P8.SJR","D16.AG","D16.EAST","D16.JONES","D16.MTZ","D16.SAC","D16.SJR","MD10A.AG","MD10A.EAST","MD10A.JONES","MD10A.MTZ","MD10A.SAC","MD10A.SJR","NZS42.AG","NZS42.EAST","NZS42.JONES","NZS42.MTZ","NZS42.SAC","NZS42.SJR","year","month"
1999-05-06,1.6,6.83,0,2.391,83.154,6.024,2.312,11.175,0,0.023,75.031,11.459,1.232,3.257,0,0.000115,92.24,3.271,3.346,22.199,0,2.54e-06,41.96,32.495,8.397,14.9,0,1.65e-05,26.858,49.846,1.611,6.095,0,0.016,86.314,5.963,0.233,1.052,0,84.659,13.239,0.816,1.005,4.589,0,29.904,61.265,3.237,1.235,5.421,0,22.318,66.493,4.533,1.152,5.016,0,13.002,77.604,3.227,1.674,6.103,0,6e-06,6.62e-06,92.223,2.561,16.754,0,6.28e-06,64.094,16.591,11.13,4.932,"0",7.87e-06,0.031,83.907,1.091,3.975,0,13.486,78.705,2.743,1999,5
1999-05-07,1.652,6.852,0,1.668,83.486,6.341,2.411,11.615,0,0.012,73.683,12.279,1.233,3.199,0,4.64e-05,92.277,3.292,3.446,22.104,0,2.58e-06,40.793,33.657,8.765,14.528,0,1.72e-05,25.619,51.088,1.606,5.904,0,0.008,86.531,5.951,0.276,1.221,0,82.268,15.249,0.986,1.082,4.868,0,26.079,64.385,3.585,1.346,5.757,0,17.752,70.086,5.058,1.178,5.123,0,12.009,78.322,3.368,1.683,5.432,0,3.47e-06,3.88e-06,92.885,2.645,17.378,0,7.42e-06,62.483,17.493,11.467,5.194,"0",7.41e-06,0.025,83.315,1.094,4.002,0,13.471,78.667,2.765,1999,5
1999-05-08,1.691,6.863,0,1.442,83.398,6.606,2.481,11.854,0,0.007,72.816,12.843,1.255,3.291,0,2.52e-05,92.024,3.431,3.52,21.842,0,2.58e-06,40.285,34.354,9.037,14.385,0,1.75e-05,25.136,51.441,1.637,6.002,0,0.005,86.146,6.209,0.281,1.216,0,82.417,15.054,1.031,1.138,5.04,0,24.155,65.78,3.887,1.393,5.815,0,16.843,70.613,5.336,1.206,5.238,0,11.177,78.839,3.54,1.7,5.208,0,5.2e-06,5.66e-06,93.093,2.724,17.698,0,8.63e-06,61.289,18.288,11.826,5.238,"0",6.39e-06,0.019,82.916,1.097,4.033,0,13.458,78.621,2.791,1999,5
1999-05-09,1.718,6.883,0,1.646,82.923,6.83,2.551,12.087,0,0.005,72.015,13.343,1.307,3.483,0,1.98e-05,91.519,3.692,3.54,21.937,0,2.49e-06,40.296,34.226,9.229,14.289,0,1.75e-05,24.756,51.726,1.667,6.093,0,0.006,85.815,6.42,0.278,1.178,0,82.984,14.522,1.038,1.159,5.052,0,24.296,65.445,4.048,1.424,5.827,0,16.603,70.601,5.544,1.232,5.335,0,10.578,79.152,3.703,1.743,5.207,0,5.15e-06,5.84e-06,93.05,2.792,17.754,0,1.21e-05,60.6,18.853,12.229,5.15,"0",6.15e-06,0.015,82.605,1.102,4.077,0,13.409,78.586,2.827,1999,5
1999-05-10,1.727,6.866,0,2.588,81.856,6.963,2.579,11.988,0,0.006,71.988,13.439,1.354,3.58,0,6.34e-05,91.155,3.911,3.513,22.059,0,2.34e-06,41.365,33.064,9.171,14.456,0,1.63e-05,25.118,51.255,1.7,6.152,0,0.011,85.544,6.593,0.267,1.112,0,83.944,13.664,1.013,1.141,4.891,0,26.805,63.109,4.055,1.394,5.633,0,19.602,67.861,5.509,1.255,5.411,0,10.651,78.794,3.889,1.777,5.156,0,5.39e-06,5.99e-06,93.067,2.83,17.312,0,1.33e-05,60.873,18.984,12.347,5.152,"0",5.81e-06,0.012,82.489,1.109,4.138,0,13.326,78.544,2.882,1999,5
1999-05-11,1.723,6.785,0,4.126,80.35,7.015,2.608,11.906,0,0.014,71.894,13.578,1.42,3.783,0,0.000317,90.499,4.298,3.5,21.76,0,2.3e-06,42.293,32.447,9.227,14.361,0,1.56e-05,24.597,51.814,1.735,6.174,0,0.03,85.311,6.749,0.266,1.091,0,84.3,13.313,1.029,1.11,4.69,0,29.884,60.303,4.013,1.36,5.439,0,22.678,65.079,5.444,1.269,5.436,0,11.498,77.748,4.049,1.778,4.992,0,6.73e-06,7.64e-06,93.23,2.872,16.948,0,1.04e-05,61.058,19.123,12.396,5.131,"0",5.1e-06,0.01,82.463,1.121,4.22,0,13.234,78.46,2.965,1999,5
1999-05-12,1.716,6.689,0,5.928,78.63,7.037,2.619,11.681,0,0.048,72.08,13.571,1.509,4.154,0,0.002,89.446,4.888,3.512,21.36,0,2.32e-06,43.585,31.544,9.285,14.413,0,1.52e-05,24.643,51.66,1.793,6.342,0,0.091,84.685,7.089,0.251,1.016,0,85.432,12.315,0.986,1.06,4.418,0,34.179,56.444,3.9,1.322,5.235,0,25.842,62.255,5.346,1.269,5.389,0,13.495,75.672,4.174,1.797,4.952,0,8.91e-06,1.01e-05,93.251,2.894,16.41,0,1.27e-05,61.672,19.024,12.353,5.041,"0",4.13e-06,0.01,82.596,1.135,4.323,0,13.266,78.195,3.081,1999,5
1999-05-13,1.728,6.651,0,7.347,77.12,7.154,2.668,11.621,0,0.12,71.719,13.873,1.584,4.374,0,0.006,88.723,5.314,3.593,20.77,0,2.43e-06,43.468,32.17,9.096,14.592,0,1.39e-05,24.966,51.345,1.852,6.496,0,0.205,84.004,7.444,0.272,1.091,0,84.407,13.148,1.082,1.042,4.286,0,36.361,54.42,3.891,1.336,5.226,0,26.459,61.521,5.458,1.264,5.324,0,15.419,73.735,4.258,1.828,5.092,0,7.81e-06,8.67e-06,93.08,2.934,16.166,0,6.14e-05,61.793,19.106,12.264,4.858,"0",3.19e-06,0.009,82.868,1.146,4.393,0,13.501,77.778,3.181,1999,5
1999-05-14,1.74,6.628,0,8.977,75.371,7.285,2.667,11.234,0,0.22,72.103,13.776,1.665,4.65,0,0.015,87.901,5.769,3.609,20.425,0,2.54e-06,43.788,32.178,9.133,14.525,0,1.33e-05,24.661,51.681,1.929,6.751,0,0.344,83.048,7.929,0.248,0.978,0,86.128,11.649,0.997,0.999,4.055,0,40.173,50.975,3.798,1.286,4.97,0,30.76,57.677,5.308,1.258,5.244,0,17.65,71.493,4.354,1.829,5.061,0,7.36e-06,8.47e-06,93.11,2.962,15.788,0,0.000239,62.224,19.026,12.127,4.748,"0",2.58e-06,0.008,83.116,1.155,4.46,0,14.1,76.99,3.294,1999,5
1999-05-15,1.734,6.523,0,11.663,72.744,7.335,2.669,10.889,0,0.43,72.328,13.684,1.75,4.873,0,0.034,87.196,6.147,3.665,20.228,0,3.03e-06,44.071,32.036,9.019,14.475,0,1.22e-05,24.467,52.039,1.99,6.889,0,0.594,82.256,8.271,0.242,0.942,0,86.774,11.057,0.985,0.948,3.8,0,44.31,47.286,3.656,1.241,4.732,0,34.954,53.892,5.181,1.243,5.126,0,20.374,68.855,4.402,1.784,5.358,0,6.75e-06,7.61e-06,92.858,2.989,15.345,0,0.000696,62.807,18.859,11.962,4.702,"0",2.31e-06,0.008,83.328,1.162,4.508,0,14.92,76.005,3.404,1999,5
1999-05-16,1.742,6.46,0,13.669,70.692,7.437,2.687,10.667,0,0.624,72.303,13.719,1.822,5.028,0,0.055,86.643,6.453,3.738,19.916,0,4.5e-06,43.743,32.603,9.246,14.125,0,1.22e-05,23.545,53.085,2.058,7.025,0,0.83,81.459,8.628,0.225,0.869,0,87.905,10.075,0.926,0.916,3.626,0,47.47,44.39,3.598,1.214,4.565,0,38.139,50.957,5.125,1.228,5.011,0,23.038,66.275,4.448,1.714,5.973,0,5.03e-06,5.66e-06,92.313,3.029,15.13,0,0.001,62.957,18.882,11.789,4.707,"0",2.59e-06,0.007,83.496,1.166,4.54,0,16.046,74.738,3.508,1999,5
1999-05-17,1.739,6.352,0,16.086,68.347,7.477,2.691,10.387,0,0.899,72.407,13.616,1.893,5.197,0,0.082,86.058,6.77,3.809,19.85,0,7.96e-06,44.162,32.179,9.282,14.01,0,1.23e-05,23.441,53.266,2.118,7.123,0,1.141,80.691,8.927,0.211,0.802,0,88.983,9.127,0.877,0.885,3.454,0,50.564,41.57,3.528,1.171,4.341,0,41.928,47.57,4.99,1.218,4.913,0,25.372,63.999,4.499,1.732,6.543,0,8.56e-06,9.27e-06,91.725,3.063,14.762,0,0.003,63.355,18.817,11.733,4.829,"0",3.26e-06,0.007,83.431,1.168,4.558,0,17.28,73.39,3.603,1999,5
1999-05-18,1.755,6.304,0,17.463,66.895,7.583,2.711,10.193,0,1.107,72.389,13.6,1.938,5.189,0,0.098,85.908,6.867,3.847,19.598,0,1.8e-05,44.719,31.836,9.069,14.079,0,1.34e-05,23.971,52.881,2.173,7.181,0,1.356,80.118,9.172,0.199,0.746,0,89.881,8.336,0.837,0.861,3.318,0,53.052,39.291,3.478,1.144,4.176,0,44.766,45,4.913,1.211,4.83,0,27.444,61.965,4.551,1.867,7.512,0,1.29e-05,1.43e-05,90.622,3.103,14.449,0,0.004,63.631,18.813,11.981,5,"0",3.88e-06,0.008,83.011,1.169,4.56,0,18.473,72.117,3.679,1999,5
1999-05-19,1.779,6.278,0,18.329,65.911,7.704,2.74,10.045,0,1.219,72.387,13.61,1.971,5.116,0,0.111,85.92,6.881,3.84,19.393,0,3.36e-05,45.893,30.874,8.66,14.351,0,1.78e-05,25.255,51.734,2.215,7.148,0,1.481,79.865,9.292,0.19,0.7,0,90.609,7.695,0.806,0.839,3.192,0,55.354,37.185,3.43,1.132,4.067,0,46.704,43.212,4.886,1.208,4.767,0,29.151,60.263,4.611,2.046,7.852,0,6.67e-06,7.44e-06,90.101,3.136,14.09,0,0.005,64.087,18.682,12.568,5.193,"0",4.43e-06,0.01,82.229,1.169,4.555,0,19.646,70.882,3.747,1999,5
1999-05-20,1.856,6.416,0,16.743,66.951,8.034,2.793,9.998,0,1.133,72.309,13.767,1.964,4.804,0,0.096,86.551,6.586,3.828,19.323,0,4.86e-05,47.221,29.628,7.887,15.094,0,3.21e-05,28.414,48.604,2.252,7.039,0,1.354,80.029,9.326,0.201,0.729,0,90.333,7.879,0.859,0.864,3.246,0,55.065,37.259,3.565,1.203,4.243,0,44.727,44.624,5.202,1.218,4.765,0,29.727,59.591,4.699,2.297,7.922,0,1.37e-05,1.49e-05,89.781,3.163,13.773,0,0.004,64.592,18.467,13.215,5.482,"0",5.23e-06,0.014,81.289,1.168,4.543,0,20.538,69.957,3.792,1999,5
1999-05-21,1.934,6.537,0,15.01,68.176,8.343,2.845,9.915,0,1.006,72.37,13.864,1.938,4.418,0,0.081,87.4,6.163,3.837,19.38,0,5.46e-05,48,28.782,7.711,15.175,0,4.46e-05,29.118,47.996,2.274,6.849,0,1.178,80.455,9.243,0.212,0.756,0,90.055,8.065,0.912,0.893,3.311,0,54.542,37.544,3.71,1.292,4.474,0,41.866,46.783,5.586,1.233,4.776,0,30.151,59.037,4.803,2.494,8.773,0,9.01e-06,9.72e-06,88.732,3.182,13.622,0,0.004,64.952,18.24,13.846,5.899,"0",5.53e-06,0.018,80.238,1.168,4.535,0,21.383,69.071,3.841,1999,5
1999-05-22,1.946,6.456,0,15.627,67.621,8.35,2.845,9.61,0,1.084,72.919,13.542,1.924,4.218,0,0.085,87.83,5.942,3.756,19.561,0,7.1e-05,50.515,26.168,7.245,15.631,0,7.51e-05,31.53,45.595,2.281,6.677,0,1.268,80.647,9.127,0.181,0.637,0,91.623,6.785,0.775,0.907,3.316,0,54.92,37.059,3.798,1.31,4.467,0,41.861,46.711,5.65,1.24,4.758,0,30.972,58.152,4.878,2.616,10.746,0,9.31e-06,1.03e-05,86.637,3.168,12.968,0,0.004,66.331,17.528,14.687,6.307,"0",5.73e-06,0.021,78.985,1.17,4.535,0,22.361,68.025,3.908,1999,5
1999-05-23,1.981,6.415,0,15.02,68.165,8.419,2.887,9.53,0,1.078,72.945,13.559,1.916,4.026,0,0.082,88.24,5.736,3.683,19.359,0,9.74e-05,52.866,24.091,6.838,15.979,0,0.00012,33.714,43.469,2.261,6.359,0,1.311,81.283,8.786,0.208,0.722,0,90.504,7.673,0.893,0.956,3.452,0,53.271,38.306,4.015,1.405,4.706,0,38.434,49.423,6.031,1.249,4.762,0,31.222,57.829,4.938,2.69,12.258,0,8.8e-06,9.88e-06,85.052,3.176,12.698,0,0.004,67.072,17.049,15.144,6.737,"0",6.61e-06,0.026,78.093,1.172,4.53,0,23.062,67.28,3.956,1999,5
1999-05-24,2.062,6.444,0,12.389,70.499,8.607,3.01,9.79,0,0.882,72.154,14.164,1.861,3.636,0,0.066,89.205,5.233,3.747,19.285,0,0.000118,52.914,24.055,6.841,15.929,0,0.000146,33.992,43.237,2.239,5.987,0,1.14,82.245,8.388,0.275,0.938,0,87.651,9.959,1.177,1.036,3.693,0,50.064,40.856,4.351,1.556,5.078,0,32.708,54.044,6.614,1.267,4.799,0,30.892,58.018,5.024,2.766,11.899,0,8.04e-06,8.81e-06,85.335,3.216,13.08,0,0.004,66.793,16.908,15.491,7.218,"0",8.47e-06,0.03,77.261,1.173,4.523,0,23.514,66.803,3.986,1999,5
1999-05-25,2.088,6.334,0,11.722,71.281,8.574,3.031,9.616,0,0.802,72.507,14.044,1.828,3.506,0,0.063,89.587,5.017,3.726,19.51,0,0.000121,54.1,22.664,6.768,16.091,0,0.000189,35.358,41.783,2.231,5.757,0,1.033,82.818,8.16,0.271,0.902,0,88.017,9.657,1.153,1.072,3.756,0,49.294,41.37,4.508,1.59,5.046,0,31.89,54.804,6.67,1.284,4.811,0,31.104,57.677,5.123,2.808,11.376,0,8.34e-06,9.43e-06,85.816,3.193,12.853,0,0.003,67.728,16.223,15.846,7.574,"0",9.52e-06,0.034,76.546,1.174,4.513,0,24.287,65.992,4.032,1999,5
1999-05-26,2.08,6.137,0,12.134,71.251,8.398,2.993,9.223,0,0.881,73.384,13.519,1.824,3.48,0,0.071,89.679,4.946,3.686,19.481,0,0.00014,55.811,21.022,6.575,16.247,0,0.000248,36.957,40.22,2.214,5.568,0,1.077,83.21,7.931,0.269,0.87,0,88.278,9.454,1.129,1.085,3.728,0,49.504,41.136,4.547,1.581,4.889,0,32.637,54.349,6.544,1.296,4.791,0,31.777,56.933,5.202,2.867,11.312,0,8.8e-06,9.7e-06,85.82,3.151,12.382,0,0.004,69.111,15.353,16.448,7.754,"0",9.81e-06,0.042,75.756,1.177,4.509,0,25.074,65.147,4.091,1999,5
1999-05-27,2.098,5.983,0,11.254,72.378,8.287,3.031,9.156,0,0.796,73.527,13.49,1.79,3.362,0,0.063,90.067,4.718,3.743,19.49,0,0.000145,55.963,20.803,6.534,16.277,0,0.000295,37.89,39.299,2.202,5.401,0,0.987,83.688,7.721,0.276,0.875,0,88.018,9.684,1.146,1.128,3.799,0,48.114,42.263,4.697,1.628,4.867,0,30.9,55.995,6.609,1.319,4.814,0,31.608,56.948,5.31,2.967,11.191,0,9.81e-06,1.07e-05,85.842,3.145,12.453,0,0.003,69.615,14.784,17.217,7.932,"0",9.7e-06,0.056,74.795,1.181,4.506,0,25.553,64.621,4.137,1999,5
1999-05-28,2.081,5.78,0,11.827,72.24,8.071,3.003,8.843,0,0.8,74.337,13.017,1.797,3.38,0,0.071,90.074,4.677,3.74,19.674,0,0.000157,56.604,19.981,6.451,16.298,0,0.000346,38.851,38.4,2.214,5.382,0,1.007,83.7,7.698,0.257,0.79,0,88.912,8.988,1.052,1.125,3.702,0,48.852,41.672,4.649,1.577,4.574,0,33.124,54.443,6.281,1.342,4.807,0,31.804,56.634,5.413,3.085,11.467,0,9.94e-06,1.06e-05,85.448,3.134,12.417,0,0.003,70.276,14.169,17.983,8.016,"0",9.32e-06,0.072,73.929,1.188,4.507,0,26.223,63.874,4.207,1999,5
1999-05-29,2.069,5.627,0,12.536,71.856,7.911,3.01,8.732,0,0.786,74.691,12.781,1.908,3.878,0,0.093,88.885,5.236,3.837,23.249,0,0.000142,54.111,18.802,6.39,16.295,0,0.000403,39.72,37.594,2.265,5.532,0,1.081,83.215,7.907,0.25,0.752,0,89.218,8.771,1.01,1.122,3.596,0,49.525,41.171,4.586,1.525,4.299,0,35.32,52.895,5.961,1.363,4.784,0,32.009,56.346,5.497,3.211,11.52,0,1.69e-05,1.84e-05,85.269,3.13,13.092,0,0.003,70.218,13.555,18.969,7.989,"0",8.56e-06,0.143,72.899,1.196,4.508,0,26.814,63.201,4.279,1999,5
1999-05-30,2.057,5.508,0,13.729,70.926,7.782,2.983,8.543,0,0.858,75.275,12.341,2.014,4.241,0,0.099,88.126,5.52,3.861,25.198,0,0.000129,53.762,17.178,6.307,16.314,0,0.000453,40.534,36.844,2.331,5.747,0,1.142,82.626,8.154,0.232,0.677,0,90.041,8.131,0.92,1.106,3.453,0,50.682,40.294,4.465,1.461,4.026,0,38.195,50.69,5.627,1.384,4.749,0,32.192,56.111,5.564,3.285,12.219,0,1.8e-05,1.97e-05,84.496,3.136,14.407,0,0.004,69.722,12.731,20.214,7.927,"0",7.84e-06,0.246,71.613,1.206,4.511,0,27.372,62.553,4.356,1999,5
1999-05-31,2.105,5.554,0,12.93,71.54,7.871,3.02,8.723,0,0.755,75.244,12.258,2.071,4.466,0,0.082,87.95,5.431,3.828,21.825,0,0.000118,57.008,17.338,6.408,16.267,0,0.000472,40.199,37.124,2.403,5.957,0,1.018,82.329,8.292,0.26,0.734,0,88.921,9.074,1.011,1.128,3.44,0,49.955,40.98,4.497,1.489,4.014,0,37.577,51.269,5.651,1.404,4.729,0,31.979,56.272,5.616,3.427,12.248,0,1.72e-05,1.89e-05,84.325,3.129,15.395,0,0.004,69.659,11.813,21.229,7.997,"0",7.13e-06,0.356,70.418,1.217,4.514,0,27.687,62.158,4.422,1999,5
1999-06-01,2.132,5.579,0,13.231,71.176,7.884,3.035,8.855,0,0.713,75.441,11.955,2.119,4.827,0,0.069,87.677,5.308,3.755,19.398,0,0.000104,60.726,16.121,6.55,16.401,0,0.00049,40.435,36.613,2.466,6.174,0,0.941,82.088,8.331,0.235,0.654,0,90.033,8.173,0.905,1.13,3.358,0,50.304,40.763,4.446,1.457,3.875,0,39.652,49.545,5.47,1.424,4.694,0,31.88,56.34,5.662,3.505,12.923,0,1.37e-05,1.48e-05,83.572,3.114,14.939,0,0.003,70.917,11.026,22.45,8.054,"0",6.69e-06,0.418,69.077,1.228,4.514,0,28.143,61.615,4.497,1999,6
1999-06-02,2.137,5.571,0,14.327,70.171,7.794,3.034,8.912,0,0.762,75.794,11.498,2.163,5.098,0,0.069,87.477,5.193,3.658,17.599,0,9.71e-05,64,14.743,6.582,16.749,0,0.000523,41.504,35.164,2.506,6.369,0,0.96,81.942,8.223,0.229,0.623,0,90.415,7.863,0.869,1.108,3.224,0,51.692,39.667,4.309,1.419,3.738,0,42.094,47.484,5.265,1.438,4.639,0,32.074,56.169,5.68,3.594,14.519,0,1.05e-05,1.13e-05,81.887,3.113,13.856,0,0.003,72.647,10.38,24.575,7.868,"0",6.02e-06,0.561,66.996,1.241,4.511,0,28.582,61.091,4.573,1999,6
1999-06-03,2.237,5.828,0,12.027,71.943,7.965,3.108,9.455,0,0.627,75.483,11.327,2.166,4.967,0,0.05,88.117,4.699,3.723,17.064,0,9.29e-05,64.658,14.554,6.594,17.061,0,0.000547,42.478,33.866,2.546,6.577,0,0.76,82.16,7.957,0.283,0.759,0,88.349,9.552,1.058,1.163,3.33,0,49.72,41.313,4.473,1.526,3.993,0,38.863,50.058,5.56,1.467,4.665,0,31.229,56.884,5.754,4.05,13.71,0,8.63e-06,9.64e-06,82.24,3.097,12.855,0,0.002,74.395,9.65,26.204,7.84,"0",5.33e-06,0.698,65.259,1.25,4.508,0,28.573,61.061,4.606,1999,6
1999-06-04,2.321,6.085,0,10.429,73.122,8.043,3.162,9.809,0,0.482,75.55,10.996,2.177,4.747,0,0.032,88.785,4.258,3.756,16.535,0,9.14e-05,65.761,13.949,6.494,17.412,0,0.00057,44.059,32.034,2.59,6.748,0,0.543,82.435,7.684,0.282,0.752,0,88.534,9.392,1.04,1.212,3.41,0,48.317,42.461,4.599,1.571,4.111,0,38.163,50.551,5.603,1.508,4.715,0,30.06,57.849,5.867,4.614,10.014,0,1.69e-05,1.82e-05,85.372,3.097,11.862,0,0.001,75.987,9.052,27.311,7.881,"0",5.03e-06,0.768,64.04,1.258,4.503,0,28.7,60.893,4.644,1999,6
1999-06-05,2.352,6.212,0,10.563,72.952,7.921,3.16,9.743,0,0.444,76.242,10.41,2.182,4.431,0,0.025,89.487,3.874,3.623,15.348,0,8.09e-05,68.748,12.28,6.295,17.675,0,0.00057,45.627,30.402,2.613,6.775,0,0.472,82.804,7.336,0.275,0.729,0,89.026,8.978,0.992,1.215,3.377,0,48.882,41.978,4.548,1.589,4.176,0,38.469,50.232,5.535,1.54,4.736,0,29.45,58.334,5.94,4.78,9.076,0,2.7e-05,2.93e-05,86.143,3.113,10.968,0,0.001,77.296,8.62,28.174,7.943,"0",5.25e-06,0.83,63.053,1.27,4.501,0,28.836,60.696,4.694,1999,6
1999-06-06,2.413,6.407,0,9.404,73.948,7.827,3.226,9.895,0,0.352,76.39,10.138,2.145,3.881,0,0.017,90.613,3.344,3.521,14.361,0,6.72e-05,71.371,10.747,6.226,17.793,0,0.000556,47.029,28.951,2.609,6.598,0,0.405,83.585,6.803,0.299,0.794,0,88.232,9.617,1.057,1.278,3.525,0,46.925,43.558,4.714,1.746,4.616,0,33.324,54.397,5.917,1.566,4.767,0,28.874,58.797,5.995,4.779,9.699,0,1.66e-05,1.81e-05,85.522,3.126,10.312,0,0.000854,78.382,8.179,28.689,8.138,"0",5.86e-06,0.906,62.267,1.279,4.502,0,28.805,60.682,4.729,1999,6
1999-06-07,2.487,6.609,0,7.777,75.459,7.669,3.366,10.254,0,0.234,76.048,10.098,2.103,3.438,0,0.013,91.485,2.961,3.489,13.935,0,5.76e-05,72.581,9.994,6.262,17.787,0,0.000533,48.59,27.359,2.596,6.308,0,0.352,84.484,6.26,0.34,0.907,0,86.749,10.825,1.179,1.359,3.737,0,44.226,45.748,4.93,1.905,5.059,0,28.154,58.653,6.228,1.597,4.824,0,28.054,59.46,6.065,4.585,10.93,0,1.39e-05,1.54e-05,84.485,3.113,9.754,0,0.000535,79.54,7.592,28.761,8.517,"0",6.76e-06,1.022,61.701,1.289,4.502,0,28.755,60.691,4.76,1999,6
1999-06-08,2.501,6.6,0,7.94,75.602,7.356,3.392,10.048,0,0.222,76.664,9.675,2.099,3.321,0,0.016,91.69,2.875,3.398,13.034,0,4.73e-05,74.607,8.961,6.275,17.667,0,0.000496,50.11,25.947,2.591,6.094,0,0.357,85.035,5.923,0.339,0.904,0,86.971,10.647,1.139,1.392,3.823,0,43.523,46.307,4.954,1.921,5.101,0,28.241,58.696,6.042,1.621,4.848,0,27.786,59.655,6.09,4.522,11.718,0,1.4e-05,1.55e-05,83.76,3.084,9.182,0,0.000468,80.68,7.054,29.022,8.892,"0",7.3e-06,1.203,60.882,1.301,4.504,0,28.79,60.597,4.804,1999,6
1999-06-09,2.466,6.424,0,9.51,74.638,6.962,3.376,9.625,0,0.274,77.562,9.162,2.165,3.479,0,0.026,91.297,3.033,3.268,12.05,0,4.12e-05,76.756,7.926,6.245,17.437,0,0.000462,51.792,24.525,2.595,5.967,0,0.475,85.224,5.739,0.322,0.859,0,87.758,10.017,1.044,1.369,3.755,0,45.062,45.05,4.764,1.876,4.96,0,30.358,57.123,5.683,1.63,4.827,0,28.255,59.241,6.047,4.526,12.104,0,1.58e-05,1.75e-05,83.371,3.061,8.679,0,0.000583,81.655,6.605,28.741,9.347,"0",7.66e-06,1.396,60.516,1.318,4.508,0,28.867,60.445,4.859,1999,6
1999-06-10,2.411,6.181,0,11.695,73.163,6.55,3.356,9.179,0,0.432,78.347,8.686,2.252,3.668,0,0.049,90.81,3.221,3.269,11.622,0,3.87e-05,77.641,7.468,6.221,17.126,0,0.000426,53.333,23.319,2.617,5.925,0,0.725,85.068,5.664,0.313,0.832,0,88.194,9.682,0.979,1.321,3.617,0,47.457,43.119,4.486,1.813,4.745,0,33.014,55.148,5.279,1.622,4.754,0,29.583,58.119,5.922,4.604,11.895,0,1.23e-05,1.34e-05,83.501,3.049,8.24,0,0.001,82.513,6.197,28.81,10.014,"0",7.84e-06,1.834,59.342,1.337,4.512,0,29.017,60.215,4.917,1999,6
1999-06-11,2.318,5.849,0,15.352,70.373,6.107,3.288,8.594,0,0.818,79.187,8.114,2.368,3.893,0,0.098,90.209,3.432,3.22,10.922,0,3.54e-05,78.982,6.876,6.09,16.642,0,0.000393,55.734,21.534,2.652,5.937,0,1.247,84.503,5.661,0.278,0.733,0,89.577,8.573,0.839,1.233,3.36,0,51.407,39.929,4.071,1.668,4.307,0,38.604,50.745,4.677,1.602,4.641,0,31.551,56.479,5.727,4.706,12.104,0,7.81e-06,8.51e-06,83.19,3.053,7.807,0,0.003,83.262,5.874,28.126,10.722,"0",8.09e-06,2.189,58.964,1.357,4.511,0,29.34,59.817,4.972,1999,6
1999-06-12,2.268,5.608,0,17.663,68.712,5.749,3.278,8.238,0,1.239,79.519,7.726,2.474,4.06,0,0.176,89.72,3.57,3.383,11.244,0,5.32e-05,78.211,7.162,6.198,16.215,0,0.000364,56.539,21.048,2.692,5.893,0,1.822,84.01,5.582,0.276,0.72,0,89.687,8.511,0.805,1.178,3.191,0,53.915,37.942,3.774,1.604,4.065,0,41.253,48.773,4.306,1.579,4.532,0,33.381,54.983,5.525,4.84,11.709,0,1.15e-05,1.27e-05,83.451,3.064,7.495,0,0.007,83.911,5.523,28.536,11.391,"0",7.88e-06,2.678,57.395,1.371,4.501,0,29.763,59.368,4.995,1999,6
1999-06-13,2.225,5.378,0,20.053,66.924,5.421,3.245,7.806,0,1.687,80.005,7.256,2.572,4.126,0,0.259,89.448,3.594,3.506,11.418,0,9.37e-05,77.912,7.164,6.164,15.666,0,0.000349,58.699,19.471,2.746,5.86,0,2.308,83.586,5.5,0.271,0.695,0,89.954,8.323,0.756,1.132,3.03,0,56.151,36.195,3.492,1.517,3.763,0,44.826,45.997,3.896,1.558,4.427,0,35.07,53.627,5.317,4.93,11.153,0,1.54e-05,1.69e-05,83.917,3.093,7.25,0,0.012,84.4,5.244,29.063,12.456,"0",7.54e-06,3.473,55.008,1.381,4.478,0,30.375,58.772,4.992,1999,6
